的	dik
掛鐮	gwa lim
掛靠	gwa kau
掛馬	gwa ma
掛麵	gwa min
掛齒	gwa ci
掟彎	drj wan
掟死狗	drj sri geu
掟煲	drj bou
掟煲費	drj bou fei
掠取	lxk cxi
掠奪	lxk dvd
掠奪者	lxk dvt zr
掠水	lxk sxi
掠美	lxk mri
掠賣	lxk mai
掠賣華工	lxk mai wa guj
掠過	lxk gwo
掠食	lxk sik
採伐	coi fed
採光	coi gwoj
採出	coi cxd
採制	coi zei
採取	coi cxi
採取措施	coi cxi cou si
採取行動	coi cxi hej duj
採場	coi cxj
採掘	coi gwed
採摘	coi zak
採擇	coi zak
採擷	coi gid
採擷	coi kid
採收率	coi seu lxd
採景	coi gij
採暖	coi nvn
採果	coi gwo
採棉機	coi min gri
採樣	coi yxj
採樣率	coi yxj lxd
採油	coi yeu
採煤	coi mui
採珠	coi zv
採珠人	coi zv yen
採用	coi yuj
採石場	coi srk cxj
採砂場	coi sa cxj
採礦	coi quoj
採礦業	coi quoj yip
採種	coi zuj
採納	coi nap
採脂	coi zi
採花	coi fa
採花大盜	coi fa dai dou
採花賊	coi fa cak
採蘭贈芍	coi lan zej zxk
採訪	coi foj
採訪記者	coi foj gri zr
採證	coi zij
採買	coi mai
採購	coi keu
採購員	coi keu yvn
採購商	coi keu sxj
採辦	coi ban
採邑	coi yep
採錄	coi luk
採集	coi zap
採青	coi crj
採風	coi fuj
採食	coi sik
探井	tam zrj
探傷	tam sxj
探傷器	tam sxj hri
探勘	tam hem
探口氣	tam heu hri
探口風	tam heu fuj
探員	tam yvn
探問	tam men
探囊取物	tam noj cxi med
探奇	tam kri
探子	tam zi
探家	tam ga
探察	tam cad
探尋	tam cem
探尺	tam crk
探幽發微	tam yeu fat mri
探悉	tam sik
探戈	tam gwo
探戈舞	tam gwo mou
探摸	tam mo
探明	tam mij
探明儲量	tam mij cv lxj
探月	tam yvd
探望	tam moj
探查	tam ca
探案	tam on
探求	tam keu
探測	tam cak
探測器	tam cek hri
探測字	tam cak zi
探照燈	tam ziu dej
探熱	tam yid
探熱針	tam yit zem
探班	tam ban
探病	tam brj
探監	tam gam
探盤	tam pun
探看	tam hon
探知	tam zi
探礦	tam quoj
探礦者	tam quoj zr
探祕	tam bri
探究	tam geu
探究式	tam geu sik
探索	tam sak
探索性	tam sak sij
探聽	tam tij
探花	tam fa
探視	tam si
探視權	tam si kvn
探親	tam cen
探討	tam tou
探訪	tam foj
探詢	tam sxn
探路	tam lou
探路者	tam lou zr
探身	tam sen
探身子	tam sen zi
探針	tam zem
探長	tam zxj
探險	tam him
探險家	tam him ga
探險者	tam him zr
探雷	tam lxi
探雷人員	tam lxi yen yvn
探頭	tam teu
探頭探腦	tam teu tam nou
探頭探腦兒	tam teu tam nou yi
探風	tam fuj
探馬	tam ma
探驪得珠	tam lri dek zv
掣板	zei ban
掣肘	zei zeu
掣電	zei din
接下	zip ha
接下來	zip ha loi
接二連三	zip yi lin sam
接人	zip yen
接住	zip zv
接入	zip yep
接到	zip dou
接力	zip lik
接力棒	zip lik paj
接力賽	zip lik coi
接力賽跑	zip lik coi pau
接受	zip seu
接受審問	zip seu sem men
接受者	zip seu zr
接口	zip heu
接口模塊	zip heu mou fai
接合	zip hep
接合菌綱	zip hep quen goj
接吻	zip men
接單	zip dan
接地	zip dri
接壤	zip yxj
接客	zip hak
接尾詞	zip mri ci
接待	zip doi
接待員	zip doi yvn
接待室	zip doi sed
接待處	zip doi cv
接應	zip yij
接戲	zip hri
接手	zip seu
接掌	zip zxj
接收	zip seu
接收器	zip seu hri
接收器靈敏度	zip seu hri lij men dou
接收機	zip seu gri
接替	zip tei
接枝	zip zi
接案	zip on
接機	zip gri
接泊車	zip pak cr
接活	zip wud
接洽	zip hep
接濟	zip zei
接獲	zip wok
接班	zip ban
接班人	zip ban yen
接球	zip keu
接生	zip saj
接生婆	zip saj po
接碴	zip za
接種	zip zuj
接穗	zip sxi
接管	zip gun
接納	zip nap
接線	zip sin
接線員	zip sin yvn
接線生	zip sin sej
接縫	zip fuj
接續	zip zuk
接聽	zip trj
接著	zip zxk
接見	zip gin
接觸	zip zuk
接觸不良	zip zuk bet lxj
接觸器	zip zuk hri
接踵	zip zuj
接踵而來	zip zuj yi loi
接軌	zip gwei
接載	zip zoi
接近	zip gen
接送	zip suj
接通	zip tuj
接通費	zip tuj fei
接連	zip lin
接連不斷	zip lin bet dvn
接過	zip gwo
接頭	zip teu
接風	zip fuj
接駁	zip bok
接駁車	zip bok cr
接骨	zip gwed
接骨木	zip gwet muk
接髮	zip fad
接點	zip dim
接龍	zip luj
控件	huj gin
控制	huj zei
控制器	huj zei hri
控制塔	huj zei tap
控制室	huj zei sed
控制桿	huj zei gon
控制棒	huj zei paj
控制權	huj zei kvn
控制臺	huj zei toi
控制論	huj zei lxn
控告	huj gou
控罪	huj zxi
控股	huj gu
控股公司	huj gu guj si
控規	huj quei
控訴	huj sou
控辯	huj bin
控辯交易	huj bin gau yik
控辯協議	huj bin hip yi
推三推四	txi sam txi sri
推三阻四	txi sam zo sri
推介	txi gai
推介會	txi gai wui
推估	txi gu
推來推去	txi loi txi hxi
推倒	txi dou
推出	txi cxd
推助	txi zo
推動	txi duj
推動力	txi duj lik
推卸	txi sr
推卸責任	txi sr zak yem
推卻	txi kxk
推及	txi kep
推向	txi hxj
推問	txi men
推土機	txi tou gri
推委	txi wei
推子	txi zi
推宕	txi doj
推官	txi gun
推定	txi dij
推尊	txi zvn
推尋	txi cem
推導	txi dou
推展	txi zin
推崇	txi suj
推己及人	txi gri kep yen
推度	txi dok
推廣	txi gwoj
推延	txi yin
推後	txi heu
推心	txi sem
推心置腹	txi sem zi fuk
推恩	txi yen
推想	txi sxj
推戴	txi dai
推手	txi seu
推托	txi tok
推拉門	txi lai mun
推拿	txi na
推挽	txi wan
推搡	txi soj
推搪	txi toj
推擠	txi zei
推故	txi gu
推敲	txi hau
推斥	txi cik
推斥力	txi cik lik
推斷	txi dvn
推服	txi fuk
推本溯源	txi bun sou yvn
推桿	txi gon
推求	txi keu
推油	txi yeu
推波助瀾	txi bo zo lan
推測	txi cak
推溯	txi sou
推演	txi yin
推牌九	txi pai geu
推特	txi dek
推理	txi lri
推甄	txi yen
推知	txi zi
推移	txi yi
推究	txi geu
推算	txi svn
推索	txi sak
推翻	txi fan
推脫	txi tvd
推舉	txi gxi
推莊	txi zoj
推薦	txi zin
推薦信	txi zin sxn
推薦書	txi zin sv
推行	txi hej
推衍	txi yin
推計	txi gei
推託	txi tok
推許	txi hxi
推詳	txi cxj
推說	txi svd
推諉	txi wei
推論	txi lxn
推讓	txi yxj
推賢讓能	txi yin yxj nej
推車	txi cr
推辭	txi ci
推送	txi suj
推進	txi zxn
推進劑	txi zxn zei
推進器	txi zxn hri
推進機	txi zxn gri
推進艙	txi zxn coj
推遲	txi ci
推選	txi svn
推重	txi zuj
推銷	txi siu
推銷員	txi siu yvn
推開	txi hoi
推闡	txi cin
推陳佈新	txi cen bou sen
推陳出新	txi cen cxt sen
推陳致新	txi cen zi sen
推頭	txi teu
掩人耳目	yim yen yi muk
掩口費	yim heu fei
掩埋	yim mai
掩映	yim yxj
掩樣法	yim yxj fad
掩殺	yim sad
掩耳	yim yi
掩耳盜鈴	yim yi dou lij
掩蓋	yim goi
掩蔽	yim bei
掩藏	yim coj
掩護	yim wu
掩面而泣	yim min yi yep
掩飾	yim sik
掩體	yim tei
措勤	cou ken
措勤縣	cou ken yvn
措大	cou dai
措意	cou yi
措手	cou seu
措手不及	cou seu bet kep
措施	cou si
措置	cou zi
措置裕如	cou zi yv yv
措美	cou mri
措美縣	cou mri yvn
措舉	cou gxi
措詞	cou ci
措辦	cou ban
措辭	cou ci
措辭強硬	cou ci kxj jaj
掬氣	guk hri
掬水	guk sxi
掬誠	guk sij
掬飲	guk yem
掮客	kin hak
掯喉	kej heu
掰彎	bai wan
掰手腕	bai seu wun
掰扯	bai cr
掰掰	bai bai
掰直	bai zik
掰腕子	bai wun zi
掰開	bai hoi
掰開揉碎	bai hoi yeu sxi
掱手	pa seu
掹哈	maj ha
掹掹緊	maj maj gen
掹衫尾	maj sam mri
掹貓尾	maj mau mri
掹雞	maj gei
揀佛燒香	gan fet siu hxj
揀信室	gan sxn sed
揀擇	gan zak
揀樓	gan leu
揀起	gan hri
揀選	gan svn
揀飲擇食	gan yem zak sik
揄揚	yv yxj
揄袂	yv mei
揉制	yeu zei
揉合	yeu hep
揉和	yeu wo
揉搓	yeu co
揉碎	yeu sxi
揉磨	yeu mo
揍死	zeu sri
描圖	miu tou
描圖紙	miu tou zi
描寫	miu sr
描摹	miu mou
描畫	miu wak
描紅	miu huj
描繪	miu kui
描述	miu sxd
描金	miu gem
提上議事日程	tei sxj yi si yet cij
提交	tei gau
提任	tei yem
提供	tei guj
提供商	tei guj sxj
提供者	tei guj zr
提倡	tei cxj
提倡者	tei cxj zr
提價	tei ga
提克里特	tei hek lri dek
提出	tei cxd
提出建議	tei cxt gin yi
提出抗辯	tei cxt koj bin
提出異議	tei cxt yi yi
提列	tei lid
提到	tei dou
提前	tei cin
提前投票	tei cin teu piu
提前起爆	tei cin hri bau
提包	tei bau
提及	tei kep
提取	tei cxi
提名	tei mij
提告	tei gou
提告人	tei gou yen
提味	tei mri
提問	tei men
提單	tei dan
提喻法	tei yv fad
提堂	tei toj
提壺	tei wu
提壺蘆	tei wu lou
提多	tei do
提多書	tei do sv
提婚	tei fen
提子	tei zi
提子乾	tei zi gon
提學御史	tei hok yv si
提審	tei sem
提幹	tei gon
提心	tei sem
提心吊膽	tei sem diu dam
提成	tei sij
提手	tei seu
提拉米蘇	tei lai mei sou
提拔	tei bed
提挈	tei kid
提掖	tei yik
提摩太	tei mo tai
提摩太前書	tei mo tai cin sv
提摩太後書	tei mo tai heu sv
提攜	tei quei
提早	tei zou
提昇	tei sij
提案	tei on
提案人	tei on yen
提梁	tei lxj
提款	tei fun
提款卡	tei fun kad
提款咭	tei fun kad
提款機	tei fun gri
提水	tei sxi
提水工程	tei sxi guj cij
提法	tei fad
提溜	tei leu
提煉	tei lin
提燈	tei dej
提爾	tei yi
提爾市	tei yi si
提現	tei yin
提琴	tei kem
提留	tei leu
提盒	tei hep
提督	tei duk
提示	tei si
提示音	tei si yem
提神	tei sen
提神劑	tei sen zei
提神醒腦	tei sen sij nou
提筆	tei bed
提筆忘字	tei bet moj zi
提箱	tei sxj
提籃	tei lam
提籃兒	tei lam yi
提純	tei sxn
提級	tei kep
提綱	tei goj
提綱挈領	tei goj kit lij
提線木偶	tei sin muk jeu
提花	tei fa
提葫蘆	tei wu lou
提薪	tei sen
提製	tei zei
提要	tei yiu
提親	tei cen
提親事	tei cen si
提訊	tei sxn
提詞	tei ci
提調	tei diu
提請	tei cij
提議	tei yi
提貨	tei fo
提貨單	tei fo dan
提賠	tei pui
提起	tei hri
提起公訴	tei hri guj sou
提起精神	tei hri zij sen
提述	tei sxd
提速	tei cuk
提醒	tei srj
提醒物	tei sij med
提防	tei foj
提領	tei lij
提頭兒	tei teu yi
提高	tei gou
提點	tei dim
插上	cap sxj
插不上手	cap bet sxj seu
插件	cap gin
插值	cap zik
插入	cap yep
插入因子	cap yep yen zi
插入語	cap yep yv
插口	cap heu
插嘴	cap zxi
插圖	cap tou
插孔	cap huj
插座	cap zo
插戴	cap dai
插手	cap seu
插播	cap bo
插播廣告	cap bo gwoj gou
插旗	cap kri
插曲	cap kuk
插槽	cap cou
插水	cap sxi
插燒仔	cap siu zei
插畫	cap wa
插科打諢	cap fo da wen
插秧	cap yxj
插秧機	cap yxj gri
插線板	cap sin ban
插翅難飛	cap ci nan fri
插翼難飛	cap yik nan fri
插腰	cap yiu
插腳	cap gxk
插花	cap fa
插蘇	cap sou
插補	cap bou
插話	cap wa
插足	cap zuk
插進	cap zxn
插銷	cap siu
插鎖	cap so
插隊	cap dxi
插頭	cap teu
揗揗震	ten ten zen
揗雞	ten gei
揘畢	waj bed
揚中	yxj zuj
揚中市	yxj zuj si
揚名	yxj mij
揚名四海	yxj mij sri hoi
揚子江	yxj zi goj
揚子鱷	yxj zi jok
揚州	yxj zeu
揚州市	yxj zeu si
揚州炒飯	yxj zeu cau fan
揚帆	yxj fan
揚抑格	yxj yik gak
揚揚	yxj yxj
揚棄	yxj hri
揚清激濁	yxj cij gik zuk
揚琴	yxj kem
揚眉	yxj mri
揚眉吐氣	yxj mri tou hri
揚科維奇	yxj fo wei kri
揚穀	yxj guk
揚聲器	yxj sij hri
揚菜	yxj coi
揚言	yxj yin
揚起	yxj hri
揚長而去	yxj cxj yi hxi
揚長避短	yxj cxj bri dvn
揚雄	yxj huj
揚鞭	yxj bin
換乘	wun sij
換代	wun doi
換來換	wun loi wun
換個兒	wun go yi
換取	wun cxi
換句話說	wun gxi wa svd
換向	wun hxj
換單	wun dan
換喻	wun yv
換妻	wun cei
換崗	wun goj
換工	wun guj
換帖	wun tip
換成	wun sij
換房旅遊	wun foj lxi yeu
換擋	wun doj
換擋桿	wun doj gon
換新	wun sen
換毛	wun mou
換氣	wun hri
換湯不換藥	wun toj bet wun yxk
換熱器	wun yit hri
換片	wun pin
換牙	wun ja
換班	wun ban
換畫	wun wa
換算	wun svn
換置	wun zi
換羽	wun yv
換茬	wun ca
換行	wun hoj
換衫	wun sam
換言之	wun yin zi
換證	wun zij
換轉	wun zvn
換錢	wun cin
換防	wun foj
揞住	jem zv
揞住嘴笑	jem zv zxi siu
揞脈	jem mek
揠苗助長	at miu zo cxj
握住	ak zv
握別	ak bid
握力	ak lik
握手	ek seu
握拳	ak kvn
握有	ak yeu
揣在懷裡	cvn zoi wai lxi
揣度	cvn dok
揣想	cvn sxj
揣摩	cvn mo
揣測	cvn cek
揦住	la zv
揦埋	la mai
揦埋口面	la mai heu min
揦子	la zi
揦屎上身	la si sxj sen
揦手	la seu
揦手唔成勢	la seu m sij sei
揦脷	la lri
揦苴	la za
揦茜	la sei
揦西	la sei
揦起塊面	la hri fai min
揦高肚皮	la gou tou pri
揦鮓	la za
揩拭	hai sik
揩擦	hai cad
揩油	hai yeu
揪住	zeu zv
揪出	zeu cxd
揪心	zeu sem
揪心扒肝	zeu sem pa gon
揪心揪肺	zeu sem zeu fei
揪揪	zeu zeu
揪痧	zeu sa
揪辮子	zeu bin zi
揪送	zeu suj
揪錯	zeu co
揪鬥	zeu deu
揭幕	kit mok
揭幕式	kit mok sik
揭底	kit dei
揭批	kit pei
揭曉	kit hiu
揭東	kit duj
揭東縣	kit duj yvn
揭櫫	kit zv
揭發	kit fad
揭盅	kit zuj
揭破	kit po
揭示	kit si
揭秘	kit bri
揭穿	kit cvn
揭西	kit sei
揭西縣	kit sei yvn
揭諦	kit dei
揭載	kit zoi
揭開	kit hoi
揭陽	kit yxj
揭陽市	kit yxj si
揭露	kit lou
揭黑	kit hek
揮之不去	fei zi bet hxi
揮動	fei duj
揮師	fei si
揮戈	fei gwo
揮手	fei seu
揮斥	fei cik
揮斥方遒	fei cik foj ceu
揮春	fei cxn
揮桿	fei gon
揮毫	fei hou
揮毫灑墨	fei hou sa mek
揮汗	fei hon
揮汗如雨	fei hon yv yv
揮汗成雨	fei hon sij yv
揮淚	fei lxi
揮灑	fei sa
揮發	fei fad
揮發性	fei fat sij
揮發性存儲器	fei fat sij cvn cv hri
揮發油	fei fat yeu
揮翰	fei hon
揮舞	fei mou
揮金如土	fei gem yv tou
揮霍	fei fok
揮霍浪費	fei fok loj fei
揮霍無度	fei fok mou dou
揮麈	fei zv
援交	wun gau
援交妹	wun gau mui
援交小姐	wun gau siu zr
援兵	wun bij
援助	wun zo
援助之手	wun zo zi seu
援助交際	wun zo gau zei
援助機構	wun zo gri keu
援引	wun yen
援手	wun seu
援救	wun geu
援用	wun yuj
援藏	wun zoj
援軍	wun gwen
揶揄	yr yv
揸主意	za zv yi
揸住	za zv
揸住雞毛當令箭	za zv gei mou doj lij zin
揸個扒	za go pa
揸兜	za deu
揸大旗	za dai kri
揸大葵扇	za dai quei sin
揸弗	za fid
揸弗人	za fit yen
揸手	za seu
揸拿	za na
揸數	za sou
揸正來做	za zrj lei zou
揸正嚟做	za zrj lri zou
揸水	za sxi
揸水煲	za sxi bou
揸波	za bo
揸痛腳	za tuj gxk
揸腰	za yiu
揸舦	za tai
揸車	za cr
揸鐵筆	za tit bed
揸雞腳	za gei gxk
揸頸	za grj
揸頸就命	za grj zeu mrj
揸ｆｉｔ	zaｆｉｔ
揸ｆｉｔ人	za ｆｉｔ yen
揹債	bui zai
揹帶	bui dai
揼時間	dem si gan
揼波拿	dem bo la
揼骨	dep gwed
搉門	kok mun
搊後腳	ceu heu gxk
搋在懷裡	cai zoi wai lxi
搋子	cai zi
搋麵	cai min
損人	svn yen
損人不利己	svn yen bet lri gri
損人利己	svn yen lri gri
損傷	svn sxj
損公肥私	svn guj fri si
損友	svn yeu
損壞	svn wai
損失	svn sed
損害	svn hoi
損手	svn seu
損手爛腳	svn seu lan gxk
損毀	svn wei
損爛	svn lan
損益	svn yik
損益表	svn yik biu
損稅	svn sxi
損耗	svn hou
損耗品	svn hou ben
損贈	svn zej
搏一搏	bok yet bok
搏亂	bok lvn
搏傻	bok so
搏出位	bok cxt wei
搏到盡	bok dou zxn
搏動	bok duj
搏命	bok mrj
搏唔過	bok m gwo
搏大膽	bok dai dam
搏大霧	bok dai mou
搏彩	bok coi
搏懵	bok muj
搏戰	bok zin
搏拉	bok lai
搏擊	bok gik
搏殺	bok sad
搏炒	bok cau
搏盡	bok zxn
搏老命	bok lou mij
搏髀	bok bri
搏鬥	bok deu
搐搦	cuk nik
搓圓㩒扁	co yvn gem bin
搓圓撳扁	co yvn gem bin
搓揉	co yeu
搓板	co ban
搓波	cai bo
搓洗	co sei
搓麻將	co ma zxj
搔擾	sou yiu
搔癢	sou yxj
搔首	sou seu
搔首弄姿	sou seu luj zi
搖光	yiu gwoj
搖動	yiu duj
搖勻	yiu wen
搖尾乞憐	yiu mri het lin
搖戰	yiu zin
搖手	yiu seu
搖搖	yiu yiu
搖搖擺擺	yiu yiu bai bai
搖搖板	yiu yiu ban
搖搖欲墜	yiu yiu yuk zxi
搖撼	yiu hem
搖擺	yiu bai
搖擺不定	yiu bai bet dij
搖擺州	yiu bai zeu
搖擺舞	yiu bai mou
搖旗吶喊	yiu kri nap ham
搖晃	yiu foj
搖曳	yiu yei
搖曳多姿	yiu yei do zi
搖桿	yiu gon
搖椅	yiu yi
搖櫓	yiu lou
搖櫓船	yiu lou svn
搖滾	yiu gwen
搖滾樂	yiu gwen jok
搖獎	yiu zxj
搖籃	yiu lam
搖籃曲	yiu lam kuk
搖船	yiu svn
搖號	yiu hou
搖身	yiu sen
搖身一變	yiu sen yet bin
搖身搖勢	yiu sen yiu sei
搖錢樹	yiu cin sv
搖電話	yiu din wa
搖頭	yiu teu
搖頭丸	yiu teu yvn
搖頭擺尾	yiu teu bai mri
搖頭晃腦	yiu teu foj nou
搗亂	dou lvn
搗實	dou sed
搗弄	dou luj
搗毀	dou wei
搗爛	dou lan
搗石屎	dou srk si
搗碎	dou sxi
搗蛋	dou dan
搗蛋鬼	dou dan gwei
搗衣	dou yi
搗賣	dou mai
搗騰	dou tej
搗鬼	dou gwei
搗鼓	dou gu
搜刮	seu gwad
搜尋	seu cem
搜尋器	seu cem hri
搜尋引擎	seu cem yen kij
搜尋軟體	seu cem yvn tei
搜括	seu kud
搜捕	seu bou
搜救	seu geu
搜救犬	seu geu hvn
搜查	seu ca
搜檢	seu gim
搜求	seu keu
搜狐	seu wu
搜狐網	seu wu moj
搜狗	seu geu
搜獲	seu wok
搜神記	seu sen gri
搜索	seu sak
搜索引擎	seu sak yen kij
搜索枯腸	seu sak fu cxj
搜羅	seu lo
搜腸刮肚	seu cxj gwat tou
搜證	seu zij
搜身	seu sen
搜集	seu zap
搞三搞四	gau sam gau sri
搞不好	gau bet hou
搞不懂	gau bet duj
搞乜鬼	gau met gwei
搞亂	gau lvn
搞亂檔	gau lvn doj
搞事	gau si
搞作	gau zok
搞出人命	gau cxt yen mrj
搞出個大頭佛	gau cxt go dai teu fed
搞到	gau dou
搞唔掂	gau m dim
搞嘢	gau yr
搞基	gau gri
搞好	gau hou
搞定	gau dij
搞屎	gau si
搞屎棍	gau si gwen
搞怪	gau gwai
搞手	gau seu
搞掂	gau dim
搞搞震	gau gau zen
搞毛	gau mou
搞活	gau wud
搞混	gau wen
搞烏龍	gau wu luj
搞砸	gau zap
搞笑	gau siu
搞笑片	gau siu pin
搞花樣	gau fa yxj
搞花樣兒	gau fa yxj yi
搞通	gau tuj
搞邊科	gau bin fo
搞錢	gau cin
搞錯	gau co
搞風搞雨	gau fuj gau yv
搞鬼	gau gwei
搞𠶧	gau dim
搦住	nik zv
搦戰	nik zin
搪塞	toj sek
搪瓷	toj ci
搪突	toj ded
搬兵	bun bij
搬出去	bun cxt hxi
搬動	bun duj
搬口	bun heu
搬唆	bun so
搬唇遞舌	bun sxn dei sid
搬場	bun cxj
搬家	bun ga
搬屋	bun uk
搬弄	bun luj
搬弄是非	bun luj si fri
搬指	bun zi
搬楦頭	bun hvn teu
搬用	bun yuj
搬石頭砸自己的腳	bun srk teu zap zi gri dik gxk
搬磚砸腳	bun zvn zap gxk
搬移	bun yi
搬請	bun cij
搬走	bun zeu
搬起石頭砸自己的腳	bun hri srk teu zap zi gri dik gxk
搬運	bun wen
搬運工	bun wen guj
搬遷	bun cin
搬遷戶	bun cin wu
搬鋪	bun pou
搬龍門	bun luj mun
搭上搭	dap sxj dap
搭乘	dap sij
搭伙	dap fo
搭伴	dap bun
搭便	dap bin
搭便車	dap bin cr
搭句說話	dap gxi svt wa
搭咕	dap gu
搭單	dap dan
搭嗲	dap dr
搭嘴	dap zxi
搭坐	dap zo
搭夠	dap geu
搭客	dap hak
搭幫	dap boj
搭建	dap gin
搭扣	dap keu
搭把手	dap ba seu
搭把手兒	dap ba seu yi
搭拉	dap lai
搭接	dap zip
搭接片	dap zip pin
搭擋	dap doj
搭救	dap geu
搭枱	dap toi
搭架子	dap ga zi
搭桌	dap cxk
搭棚	dap paj
搭橋	dap kiu
搭機	dap gri
搭檔	dap doj
搭檯	dap toi
搭沉船	dap cem svn
搭理	dap lri
搭界	dap gai
搭當	dap doj
搭白	dap bak
搭的士	dap dik si
搭線	dap sin
搭縫	dap fuj
搭肩	dap gin
搭背	dap bui
搭腔	dap hoj
搭腰	dap yiu
搭腳手架	dap gxk seu ga
搭膊	dap bok
搭茬	dap ca
搭茬兒	dap ca yi
搭蓋	dap goi
搭街坊	dap gai foj
搭補	dap bou
搭褳	dap lin
搭訕	dap san
搭話	dap wa
搭調	dap diu
搭赸	dap san
搭路	dap lou
搭車	dap cr
搭載	dap zoi
搭輕鐵	dap hij tid
搭連	dap lin
搭配	dap pui
搭鉤	dap jeu
搭錯線	dap co sin
搭錯賊船	dap co cak svn
搭錯車	dap co cr
搭霸王車	dap ba woj cr
搭順風車	dap sxn fuj cr
搭食	dap zi
搲料	wr liu
搲水	wa sxi
搲痕	wa hen
搲銀	wr jen
搳拳	wa kvn
搴旗	hin kri
搵丁	wen dij
搵世界	wen sei gai
搵位	wen wei
搵兩餐	wen lxj can
搵周公	wen zeu guj
搵嘢做	wen yr zou
搵嚟講	wen lri goj
搵嚟辛苦	wen lri sen fu
搵工	wen guj
搵朝唔得晚	wen ziu m dek man
搵着數	wen zxk sou
搵窿捐	wen luj gvn
搵笨	wen ben
搵米路	wen mei lou
搵老婆	wen lou po
搵老襯	wen lou cen
搵腳	wen gxk
搵著數	wen zxk sou
搵銀	wen jen
搵錢	wen cin
搵食	wen sik
搶佔	cxj zim
搶修	cxj seu
搶先	cxj sin
搶劫	cxj gip
搶劫案	cxj gip on
搶劫犯	cxj gip fan
搶劫罪	cxj gip zxi
搶包山	cxj bau san
搶嘢	cxj yr
搶奪	cxj dvd
搶婚	cxj fen
搶手	cxj seu
搶手貨	cxj seu fo
搶掠	cxj lxk
搶救	cxj geu
搶灘	cxj tan
搶火	cxj fo
搶生意	cxj saj yi
搶白	cxj bak
搶眼	cxj jan
搶答	cxj dap
搶答器	cxj dap hri
搶親	cxj cen
搶購	cxj keu
搶走	cxj zeu
搶跑	cxj pau
搶通	cxj tuj
搶鏡	cxj grj
搶鏡頭	cxj grj teu
搶閘	cxj zap
搶險	cxj him
搶險救災	cxj him geu zoi
搶風	cxj fuj
搶風航行	cxj fuj hoj hej
搶風頭	cxj fuj teu
搶食	cxj zik
搽脂蕩粉	ca zi doj fen
搽藥	ca yxk
摀住	wu zv
摀住臉	wu zv lim
摁釘兒	on drj yi
摁釦兒	on keu yi
摄青鬼	sip crj gwei
摑耳光	gwak yi gwoj
摒棄	bij hri
摒除	bij cxi
摔交	sxt gau
摔倒	sxt dou
摔傷	sxt sxj
摔壞	sxt wai
摔打	sxt da
摔斷	sxt tvn
摔死	sxt sri
摔破	sxt po
摔角	sxt gok
摔跌	sxt did
摔跟頭	sxt gen teu
摔跤	sxt gau
摘下	zak ha
摘借	zak zr
摘取	zak cxi
摘帽	zak mou
摘帽子	zak mou zi
摘引	zak yen
摘抄	zak cau
摘牌	zak pai
摘由	zak yeu
摘編	zak pin
摘要	zak yiu
摘記	zak gri
摘譯	zak yik
摘錄	zak luk
摘除	zak cxi
摙車	lin cr
摙骨	lin gwed
摞管	lo gun
摟住	leu zv
摟抱	leu pou
摟錢	leu cin
摧枯拉朽	cxi fu lai neu
摧殘	cxi can
摧毀	cxi wei
摩利臣街	mo lri sen gai
摩加迪休	mo ga dik yeu
摩加迪沙	mo ga dik sa
摩卡	mo ka
摩卡咖啡	mo ka ga fr
摩囉差	mo lo ca
摩城	mo sij
摩天	mo tin
摩天大廈	mo tin dai ha
摩天大樓	mo tin dai leu
摩天樓	mo tin leu
摩天輪	mo tin lxn
摩娑	mo so
摩尼	mo nri
摩尼教	mo nri gau
摩度	mo dou
摩德納	mo dek nap
摩打	mo da
摩托	mo tok
摩托羅垃	mo tok lo lap
摩托羅拉	mo tok lo lai
摩托車	mo tok cr
摩托車的士	mo tok cr dik si
摩拳擦掌	mo kvn cat zxj
摩挲	mo so
摩揭陀	mo kit to
摩擦	mo cad
摩擦力	mo cat lik
摩擦阻力	mo cat zo lik
摩擦音	mo cat yem
摩斯密碼	mo si met ma
摩斯拉	mo si lai
摩斯電碼	mo si din ma
摩星嶺	mo sij lrj
摩星嶺道	mo sij lrj dou
摩根	mo gen
摩根士丹利	mo gen si dan lri
摩梭	mo so
摩梭族	mo so zuk
摩洛哥	mo lok go
摩爾	mo yi
摩爾人	mo yi yen
摩爾多瓦	mo yi do ja
摩爾多瓦人	mo yi do ja yen
摩爾斯電碼	mo yi si din ma
摩爾根	mo yi gen
摩爾門	mo yi mun
摩爾門經	mo yi mun gij
摩登	mo dej
摩登原始人	mo dej yvn ci yen
摩的	mo dik
摩睺羅伽	mo heu lo ga
摩納哥	mo nap go
摩絲	mo si
摩羅街	mo lo gai
摩羯	mo kid
摩羯座	mo kit zo
摩肩接踵	mo gin zip zuj
摩薩德	mo sat dek
摩蘇爾	mo sou yi
摩蟹座	mo hai zo
摩西	mo sei
摩西五經	mo sei j gij
摩西律法	mo sei lxt fad
摩西的律法	mo sei dik lxt fad
摩訶	mo ho
摩訶婆羅多	mo ho po lo do
摩門	mo mun
摩門教	mo mun gau
摩門經	mo mun gij
摩頂放踵	mo drj foj zuj
摩鹿加群島	mo luk ga quen dou
摯切	zi cid
摯友	zi yeu
摯友良朋	zi yeu lxj pej
摯情	zi cij
摯愛	zi oi
摯誠	zi sij
摱車邊	man cr bin
摳字眼	keu zi jan
摳字眼兒	keu zi jan yi
摳門兒	keu mun yi
摶沙	tvn sa
摶風	tvn fuj
摶飯	tvn fan
